waypoint_id,latitude,longitude,heading,speed,waypoint_type
52,40.75918689369082,-111.88938689144271,60.0,1.5,coverage
53,40.759267502405265,-111.88932711082631,60.0,1.5,coverage
54,40.75934811108914,-111.88926733006667,60.0,1.5,coverage
55,40.75942871974241,-111.88920754916377,60.0,1.5,coverage
56,40.75950932836512,-111.88914776811762,60.0,1.5,coverage
57,40.75958993695725,-111.88908798692822,60.0,1.5,coverage
58,40.75967054551879,-111.88902820559555,60.0,1.5,coverage
59,40.759751154049745,-111.88896842411964,60.0,1.5,coverage
60,40.75983176255012,-111.88890864250047,60.0,1.5,coverage
61,40.75991237101992,-111.88884886073804,60.0,1.5,coverage
62,40.75999297945912,-111.88878907883235,60.0,1.5,coverage
63,40.760073587867744,-111.8887292967834,60.0,1.5,coverage
64,40.760154196245786,-111.8886695145912,60.0,1.5,coverage
65,40.760234804593246,-111.88860973225573,60.0,1.5,coverage
66,40.76031541291011,-111.888549949777,60.0,1.5,coverage
67,40.7603960211964,-111.88849016715501,60.0,1.5,coverage
68,40.7604766294521,-111.88843038438975,60.0,1.5,coverage
69,40.760557237677226,-111.88837060148124,60.0,1.5,coverage
70,40.76063784587174,-111.88831081842946,60.0,1.5,coverage
71,40.76065299085914,-111.88832848769027,240.0,1.5,coverage
72,40.760572463181376,-111.88838821101207,240.0,1.5,coverage
73,40.76049193547308,-111.88844793419088,240.0,1.5,coverage
74,40.76041140773423,-111.88850765722673,240.0,1.5,coverage
75,40.76033087996489,-111.8885673801196,240.0,1.5,coverage
76,40.76025035216501,-111.88862710286948,240.0,1.5,coverage
77,40.76016982433462,-111.88868682547641,240.0,1.5,coverage
78,40.7600892964737,-111.88874654794036,240.0,1.5,coverage
79,40.760008768582246,-111.88880627026133,240.0,1.5,coverage
80,40.75992824066028,-111.88886599243932,240.0,1.5,coverage
81,40.75984771270779,-111.88892571447434,240.0,1.5,coverage
82,40.75976718472477,-111.8889854363664,240.0,1.5,coverage
83,40.75968665671124,-111.88904515811548,240.0,1.5,coverage
84,40.75960612866718,-111.88910487972159,240.0,1.5,coverage
85,40.75952560059262,-111.88916460118473,240.0,1.5,coverage
86,40.75944507248751,-111.8892243225049,240.0,1.5,coverage
87,40.75936454435189,-111.88928404368211,240.0,1.5,coverage
88,40.75928401618574,-111.88934376471636,240.0,1.5,coverage
89,40.7592034879891,-111.88940348560763,240.0,1.5,coverage
90,40.75922008228486,-111.88942007978083,60.0,1.5,coverage
91,40.75930052996371,-111.88936041861467,60.0,1.5,coverage
92,40.7593809776121,-111.88930075730582,60.0,1.5,coverage
93,40.75946142523003,-111.88924109585429,60.0,1.5,coverage
94,40.759541872817515,-111.88918143426008,60.0,1.5,coverage
95,40.759622320374525,-111.88912177252318,60.0,1.5,coverage
96,40.75970276790108,-111.88906211064361,60.0,1.5,coverage
97,40.75978321539717,-111.88900244862134,60.0,1.5,coverage
98,40.75986366286281,-111.8889427864564,60.0,1.5,coverage
99,40.75994411029798,-111.88888312414876,60.0,1.5,coverage
100,40.760024557702685,-111.88882346169844,60.0,1.5,coverage
101,40.76010500507693,-111.88876379910543,60.0,1.5,coverage
102,40.76018545242073,-111.88870413636974,60.0,1.5,coverage
103,40.760265899734044,-111.88864447349137,60.0,1.5,coverage
104,40.760346347016906,-111.88858481047029,60.0,1.5,coverage
105,40.7604267942693,-111.88852514730654,60.0,1.5,coverage
106,40.76050724149124,-111.88846548400008,60.0,1.5,coverage
107,40.76058768868271,-111.88840582055094,60.0,1.5,coverage
108,40.76066813584373,-111.8883461569591,60.0,1.5,coverage
109,40.760683280825475,-111.88836382623597,240.0,1.5,coverage
110,40.760602914181256,-111.88842343009786,240.0,1.5,coverage
111,40.76052254750664,-111.88848303381734,240.0,1.5,coverage
112,40.7604421808016,-111.88854263739441,240.0,1.5,coverage
113,40.76036181406617,-111.88860224082909,240.0,1.5,coverage
114,40.76028144730034,-111.88866184412134,240.0,1.5,coverage
115,40.760201080504096,-111.88872144727122,240.0,1.5,coverage
116,40.76012071367748,-111.88878105027867,240.0,1.5,coverage
117,40.760040346820446,-111.88884065314373,240.0,1.5,coverage
118,40.75995997993301,-111.88890025586639,240.0,1.5,coverage
119,40.75987961301517,-111.88895985844664,240.0,1.5,coverage
120,40.75979924606693,-111.8890194608845,240.0,1.5,coverage
121,40.759718879088304,-111.88907906317995,240.0,1.5,coverage
122,40.75963851207927,-111.88913866533301,240.0,1.5,coverage
123,40.759558145039826,-111.88919826734366,240.0,1.5,coverage
124,40.75947777797,-111.88925786921192,240.0,1.5,coverage
125,40.759397410869774,-111.8893174709378,240.0,1.5,coverage
126,40.75931704373914,-111.88937707252126,240.0,1.5,coverage
127,40.7592366765781,-111.88943667396234,240.0,1.5,coverage
128,40.75925327086883,-111.88945326815212,60.0,1.5,coverage
129,40.759333557512015,-111.88939372643613,60.0,1.5,coverage
130,40.759413844124865,-111.88933418457802,60.0,1.5,coverage
131,40.75949413070738,-111.8892746425778,60.0,1.5,coverage
132,40.75957441725956,-111.88921510043548,60.0,1.5,coverage
133,40.759654703781386,-111.88915555815106,60.0,1.5,coverage
134,40.75973499027288,-111.88909601572449,60.0,1.5,coverage
135,40.75981527673406,-111.88903647315584,60.0,1.5,coverage
136,40.75989556316487,-111.88897693044507,60.0,1.5,coverage
137,40.75997584956536,-111.88891738759219,60.0,1.5,coverage
138,40.76005613593549,-111.88885784459717,60.0,1.5,coverage
139,40.760136422275295,-111.88879830146006,60.0,1.5,coverage
140,40.76021670858477,-111.8887387581808,60.0,1.5,coverage
141,40.760296994863886,-111.88867921475945,60.0,1.5,coverage
142,40.760377281112675,-111.88861967119597,60.0,1.5,coverage
143,40.76045756733111,-111.8885601274904,60.0,1.5,coverage
144,40.76053785351921,-111.88850058364267,60.0,1.5,coverage
145,40.76061813967698,-111.88844103965283,60.0,1.5,coverage
146,40.760698425804385,-111.88838149552087,60.0,1.5,coverage
147,40.760713570780474,-111.88839916481382,240.0,1.5,coverage
148,40.76063336516988,-111.88845864921586,240.0,1.5,coverage
149,40.760553159529,-111.88851813347607,240.0,1.5,coverage
150,40.76047295385785,-111.88857761759444,240.0,1.5,coverage
151,40.76039274815642,-111.88863710157096,240.0,1.5,coverage
152,40.7603125424247,-111.88869658540568,240.0,1.5,coverage
153,40.76023233666269,-111.88875606909853,240.0,1.5,coverage
154,40.76015213087044,-111.88881555264958,240.0,1.5,coverage
155,40.76007192504787,-111.88887503605878,240.0,1.5,coverage
156,40.75999171919504,-111.88893451932614,240.0,1.5,coverage
157,40.75991151331193,-111.88899400245168,240.0,1.5,coverage
158,40.759831307398535,-111.88905348543538,240.0,1.5,coverage
159,40.75975110145487,-111.88911296827726,240.0,1.5,coverage
160,40.75967089548092,-111.88917245097731,240.0,1.5,coverage
161,40.759590689476696,-111.88923193353554,240.0,1.5,coverage
162,40.7595104834422,-111.88929141595194,240.0,1.5,coverage
163,40.75943027737742,-111.88935089822651,240.0,1.5,coverage
164,40.75935007128237,-111.88941038035927,240.0,1.5,coverage
165,40.75926986515704,-111.88946986235018,240.0,1.5,coverage
166,40.75928645944273,-111.88948645655653,60.0,1.5,coverage
167,40.759366585050174,-111.88942703429066,60.0,1.5,coverage
168,40.75944671062742,-111.88936761188327,60.0,1.5,coverage
169,40.75952683617443,-111.88930818933432,60.0,1.5,coverage
170,40.759606961691254,-111.88924876664385,60.0,1.5,coverage
171,40.759687087177845,-111.88918934381182,60.0,1.5,coverage
172,40.759767212634216,-111.88912992083826,60.0,1.5,coverage
173,40.75984733806039,-111.88907049772314,60.0,1.5,coverage
174,40.75992746345632,-111.88901107446648,60.0,1.5,coverage
175,40.76000758882205,-111.88895165106828,60.0,1.5,coverage
176,40.76008771415756,-111.88889222752853,60.0,1.5,coverage
177,40.76016783946284,-111.88883280384724,60.0,1.5,coverage
178,40.760247964737914,-111.8887733800244,60.0,1.5,coverage
179,40.76032808998276,-111.88871395606,60.0,1.5,coverage
180,40.760408215197394,-111.88865453195406,60.0,1.5,coverage
181,40.76048834038181,-111.88859510770658,60.0,1.5,coverage
182,40.760568465536004,-111.88853568331753,60.0,1.5,coverage
183,40.76064859065999,-111.88847625878694,60.0,1.5,coverage
184,40.76072871575373,-111.88841683411479,60.0,1.5,coverage
185,40.760743860724176,-111.8884345034238,240.0,1.5,coverage
186,40.760663816147265,-111.88849386836607,240.0,1.5,coverage
187,40.76058377154022,-111.88855323316706,240.0,1.5,coverage
188,40.760503726903,-111.88861259782678,240.0,1.5,coverage
189,40.760423682235626,-111.88867196234526,240.0,1.5,coverage
190,40.76034363753811,-111.88873132672245,240.0,1.5,coverage
