waypoint_id,latitude,longitude,heading,speed,waypoint_type
130,40.75906517929653,-111.88898584443852,240.0,1.5,coverage
131,40.75898297894141,-111.88904680581061,240.0,1.5,coverage
132,40.758985945596656,-111.88907350638274,60.0,1.5,coverage
133,40.759068862331524,-111.88901201376987,60.0,1.5,coverage
134,40.75915177903405,-111.88895052100541,60.0,1.5,coverage
135,40.75923469570423,-111.8888890280894,60.0,1.5,coverage
136,40.75931761234202,-111.8888275350218,60.0,1.5,coverage
137,40.75940052894747,-111.88876604180264,60.0,1.5,coverage
138,40.75948344552055,-111.88870454843189,60.0,1.5,coverage
139,40.75956636206127,-111.88864305490956,60.0,1.5,coverage
140,40.75964927856963,-111.88858156123567,60.0,1.5,coverage
141,40.75973219504566,-111.88852006741018,60.0,1.5,coverage
142,40.75981511148929,-111.88845857343313,60.0,1.5,coverage
143,40.75989802790057,-111.88839707930448,60.0,1.5,coverage
144,40.7599809442795,-111.88833558502427,60.0,1.5,coverage
145,40.760063860626055,-111.88827409059247,60.0,1.5,coverage
146,40.76014677694025,-111.88821259600908,60.0,1.5,coverage
147,40.760229693222094,-111.8881511012741,60.0,1.5,coverage
148,40.760312609471555,-111.88808960638755,60.0,1.5,coverage
149,40.76039552568867,-111.88802811134941,60.0,1.5,coverage
150,40.76041067072131,-111.88804578048166,240.0,1.5,coverage
151,40.76033168438896,-111.88810436089949,240.0,1.5,coverage
152,40.760252698027216,-111.88816294117977,240.0,1.5,coverage
153,40.76017371163613,-111.8882215213225,240.0,1.5,coverage
154,40.760094725215666,-111.88828010132767,240.0,1.5,coverage
155,40.760015738765816,-111.8883386811953,240.0,1.5,coverage
156,40.75993675228661,-111.88839726092534,240.0,1.5,coverage
157,40.75985776577805,-111.88845584051785,240.0,1.5,coverage
158,40.75977877924012,-111.88851441997281,240.0,1.5,coverage
159,40.75969979267281,-111.8885729992902,240.0,1.5,coverage
160,40.75962080607616,-111.88863157847007,240.0,1.5,coverage
161,40.75954181945013,-111.88869015751236,240.0,1.5,coverage
162,40.75946283279473,-111.88874873641711,240.0,1.5,coverage
163,40.75938384610996,-111.88880731518432,240.0,1.5,coverage
164,40.75930485939585,-111.88886589381397,240.0,1.5,coverage
165,40.75922587265235,-111.88892447230607,240.0,1.5,coverage
166,40.759146885879495,-111.88898305066064,240.0,1.5,coverage
167,40.75906789907728,-111.88904162887765,240.0,1.5,coverage
168,40.75898891224569,-111.88910020695712,240.0,1.5,coverage
169,40.75899187888853,-111.88912690753378,60.0,1.5,coverage
170,40.759071542301456,-111.88906782772797,60.0,1.5,coverage
171,40.759151205684525,-111.88900874778223,60.0,1.5,coverage
172,40.759230869037715,-111.88894966769658,60.0,1.5,coverage
173,40.75931053236103,-111.88889058747102,60.0,1.5,coverage
174,40.7593901956545,-111.88883150710556,60.0,1.5,coverage
175,40.75946985891808,-111.88877242660017,60.0,1.5,coverage
176,40.75954952215179,-111.88871334595487,60.0,1.5,coverage
177,40.75962918535564,-111.88865426516966,60.0,1.5,coverage
178,40.759708848529606,-111.88859518424452,60.0,1.5,coverage
179,40.75978851167371,-111.88853610317948,60.0,1.5,coverage
180,40.75986817478795,-111.8884770219745,60.0,1.5,coverage
181,40.7599478378723,-111.88841794062961,60.0,1.5,coverage
182,40.76002750092678,-111.8883588591448,60.0,1.5,coverage
183,40.76010716395142,-111.88829977752007,60.0,1.5,coverage
184,40.76018682694615,-111.88824069575541,60.0,1.5,coverage
185,40.76026648991102,-111.88818161385085,60.0,1.5,coverage
186,40.76034615284602,-111.88812253180636,60.0,1.5,coverage
187,40.76042581575114,-111.88806344962194,60.0,1.5,coverage
188,40.760440960778155,-111.88808111877024,240.0,1.5,coverage
189,40.76036062130011,-111.8881407027211,240.0,1.5,coverage
190,40.76028028179169,-111.88820028652964,240.0,1.5,coverage
191,40.76019994225289,-111.88825987019587,240.0,1.5,coverage
192,40.76011960268371,-111.8883194537198,240.0,1.5,coverage
193,40.760039263084145,-111.8883790371014,240.0,1.5,coverage
194,40.75995892345419,-111.88843862034071,240.0,1.5,coverage
