waypoint_id,latitude,longitude,heading,speed,waypoint_type
60,40.759491578258846,-111.888236100498,60.0,1.5,coverage
61,40.75957059241138,-111.88817750037563,60.0,1.5,coverage
62,40.75964960653453,-111.8881189001156,60.0,1.5,coverage
63,40.7597286206283,-111.88806029971792,60.0,1.5,coverage
64,40.75980763469266,-111.8880016991826,60.0,1.5,coverage
65,40.75988664872765,-111.88794309850961,60.0,1.5,coverage
66,40.75996566273325,-111.88788449769898,60.0,1.5,coverage
67,40.76004467670947,-111.8878258967507,60.0,1.5,coverage
68,40.76012369065628,-111.88776729566476,60.0,1.5,coverage
69,40.760148387854514,-111.8877778802765,240.0,1.5,coverage
70,40.76006792521864,-111.88783755579317,240.0,1.5,coverage
71,40.7599874625523,-111.88789723116712,240.0,1.5,coverage
72,40.75990699985549,-111.88795690639832,240.0,1.5,coverage
73,40.759826537128184,-111.88801658148675,240.0,1.5,coverage
74,40.75974607437041,-111.88807625643246,240.0,1.5,coverage
75,40.75966561158215,-111.88813593123542,240.0,1.5,coverage
76,40.759585148763435,-111.88819560589565,240.0,1.5,coverage
77,40.75950468591424,-111.88825528041312,240.0,1.5,coverage
78,40.759424223034564,-111.88831495478786,240.0,1.5,coverage
79,40.75934376012441,-111.88837462901985,240.0,1.5,coverage
80,40.75926329718379,-111.88843430310911,240.0,1.5,coverage
81,40.75918283421269,-111.88849397705562,240.0,1.5,coverage
82,40.759102371211114,-111.88855365085941,240.0,1.5,coverage
83,40.759021908179086,-111.88861332452043,240.0,1.5,coverage
84,40.75894144511657,-111.88867299803874,240.0,1.5,coverage
85,40.75894441185866,-111.88869969857915,60.0,1.5,coverage
86,40.75902632362594,-111.88863895070243,60.0,1.5,coverage
87,40.759108235361616,-111.8885782026778,60.0,1.5,coverage
88,40.75919014706572,-111.88851745450525,60.0,1.5,coverage
89,40.75927205873825,-111.88845670618475,60.0,1.5,coverage
90,40.759353970379195,-111.88839595771636,60.0,1.5,coverage
91,40.75943588198855,-111.88833520910002,60.0,1.5,coverage
92,40.75951779356633,-111.88827446033575,60.0,1.5,coverage
93,40.75959970511252,-111.88821371142356,60.0,1.5,coverage
94,40.75968161662715,-111.88815296236345,60.0,1.5,coverage
95,40.759763528110184,-111.8880922131554,60.0,1.5,coverage
96,40.75984543956163,-111.88803146379942,60.0,1.5,coverage
97,40.7599273509815,-111.88797071429552,60.0,1.5,coverage
98,40.760009262369785,-111.88790996464368,60.0,1.5,coverage
99,40.76009117372649,-111.88784921484391,60.0,1.5,coverage
100,40.76017308505161,-111.88778846489622,60.0,1.5,coverage
101,40.76019778224754,-111.8877990495239,240.0,1.5,coverage
102,40.76011442223298,-111.8878608739029,240.0,1.5,coverage
103,40.760031062185696,-111.88792269812868,240.0,1.5,coverage
104,40.759947702105706,-111.88798452220124,240.0,1.5,coverage
105,40.759864341993,-111.88804634612059,240.0,1.5,coverage
106,40.7597809818476,-111.88810816988673,240.0,1.5,coverage
107,40.75969762166949,-111.88816999349966,240.0,1.5,coverage
108,40.75961426145867,-111.88823181695939,240.0,1.5,coverage
109,40.759530901215136,-111.8882936402659,240.0,1.5,coverage
110,40.759447540938886,-111.88835546341922,240.0,1.5,coverage
111,40.759364180629944,-111.88841728641933,240.0,1.5,coverage
112,40.759280820288275,-111.88847910926623,240.0,1.5,coverage
113,40.759197459913906,-111.88854093195994,240.0,1.5,coverage
114,40.75911409950683,-111.88860275450044,240.0,1.5,coverage
115,40.75903073906705,-111.88866457688773,240.0,1.5,coverage
116,40.758947378594556,-111.88872639912182,240.0,1.5,coverage
117,40.758950345324244,-111.88875309966676,60.0,1.5,coverage
118,40.75902931052886,-111.88869453711798,60.0,1.5,coverage
119,40.75910827570416,-111.88863597443172,60.0,1.5,coverage
120,40.75918724085007,-111.888577411608,60.0,1.5,coverage
121,40.75926620596665,-111.8885188486468,60.0,1.5,coverage
122,40.75934517105387,-111.88846028554813,60.0,1.5,coverage
123,40.759424136111754,-111.88840172231198,60.0,1.5,coverage
124,40.75950310114027,-111.88834315893835,60.0,1.5,coverage
125,40.759582066139444,-111.88828459542727,60.0,1.5,coverage
126,40.75966103110927,-111.88822603177869,60.0,1.5,coverage
127,40.75973999604974,-111.88816746799263,60.0,1.5,coverage
128,40.759818960960864,-111.8881089040691,60.0,1.5,coverage
129,40.75989792584264,-111.88805034000809,60.0,1.5,coverage
130,40.759976890695064,-111.88799177580961,60.0,1.5,coverage
131,40.760055855518125,-111.88793321147364,60.0,1.5,coverage
132,40.76013482031184,-111.88787464700019,60.0,1.5,coverage
133,40.76021378507621,-111.88781608238925,60.0,1.5,coverage
134,40.7602289301428,-111.88783375142508,240.0,1.5,coverage
135,40.76014920423626,-111.88789288052544,240.0,1.5,coverage
136,40.760069478299805,-111.88795200948567,240.0,1.5,coverage
137,40.75998975233341,-111.88801113830574,240.0,1.5,coverage
138,40.759910026337096,-111.88807026698568,240.0,1.5,coverage
139,40.759830300310874,-111.88812939552547,240.0,1.5,coverage
140,40.75975057425472,-111.88818852392511,240.0,1.5,coverage
141,40.75967084816867,-111.88824765218462,240.0,1.5,coverage
142,40.759591122052676,-111.88830678030398,240.0,1.5,coverage
143,40.75951139590678,-111.8883659082832,240.0,1.5,coverage
144,40.75943166973095,-111.8884250361223,240.0,1.5,coverage
145,40.759351943525225,-111.88848416382126,240.0,1.5,coverage
146,40.75927221728954,-111.88854329138007,240.0,1.5,coverage
147,40.75919249102397,-111.88860241879874,240.0,1.5,coverage
148,40.75911276472848,-111.88866154607727,240.0,1.5,coverage
149,40.75903303840307,-111.8887206732157,240.0,1.5,coverage
150,40.75895331204774,-111.88877980021397,240.0,1.5,coverage
151,40.75895627876503,-111.88880650076344,60.0,1.5,coverage
152,40.759036766271315,-111.88874680931623,60.0,1.5,coverage
153,40.75911725374712,-111.88868711772619,60.0,1.5,coverage
154,40.759197741192416,-111.88862742599333,60.0,1.5,coverage
155,40.75927822860722,-111.88856773411766,60.0,1.5,coverage
156,40.75935871599155,-111.88850804209915,60.0,1.5,coverage
157,40.75943920334539,-111.88844834993783,60.0,1.5,coverage
158,40.759519690668725,-111.88838865763367,60.0,1.5,coverage
159,40.759600177961566,-111.88832896518669,60.0,1.5,coverage
160,40.75968066522392,-111.88826927259687,60.0,1.5,coverage
161,40.75976115245577,-111.88820957986422,60.0,1.5,coverage
162,40.75984163965715,-111.88814988698876,60.0,1.5,coverage
163,40.75992212682802,-111.88809019397046,60.0,1.5,coverage
164,40.76000261396841,-111.88803050080932,60.0,1.5,coverage
165,40.76008310107827,-111.88797080750537,60.0,1.5,coverage
166,40.760163588157674,-111.88791111405857,60.0,1.5,coverage
167,40.760244075206565,-111.88785142046893,60.0,1.5,coverage
168,40.76025922026751,-111.88786908952083,240.0,1.5,coverage
169,40.76017797207609,-111.88792934759955,240.0,1.5,coverage
170,40.760096723853614,-111.88798960553272,240.0,1.5,coverage
171,40.76001547560003,-111.88804986332036,240.0,1.5,coverage
172,40.75993422731541,-111.88811012096245,240.0,1.5,coverage
173,40.759852978999696,-111.888170378459,240.0,1.5,coverage
174,40.75977173065292,-111.88823063580999,240.0,1.5,coverage
175,40.75969048227505,-111.88829089301544,240.0,1.5,coverage
176,40.75960923386612,-111.88835115007534,240.0,1.5,coverage
177,40.759527985426125,-111.88841140698972,240.0,1.5,coverage
178,40.75944673695504,-111.88847166375854,240.0,1.5,coverage
179,40.75936548845291,-111.88853192038182,240.0,1.5,coverage
180,40.75928423991968,-111.88859217685958,240.0,1.5,coverage
181,40.75920299135541,-111.88865243319178,240.0,1.5,coverage
182,40.75912174276004,-111.88871268937844,240.0,1.5,coverage
183,40.75904049413361,-111.88877294541957,240.0,1.5,coverage
184,40.758959245476106,-111.88883320131517,240.0,1.5,coverage
185,40.758962212181,-111.88885990186917,60.0,1.5,coverage
186,40.759044221989946,-111.88879908152575,60.0,1.5,coverage
187,40.75912623176727,-111.88873826103404,60.0,1.5,coverage
188,40.759208241512916,-111.88867744039406,60.0,1.5,coverage
189,40.759290251226915,-111.8886166196058,60.0,1.5,coverage
190,40.75937226090924,-111.88855579866926,60.0,1.5,coverage
191,40.75945427055992,-111.88849497758444,60.0,1.5,coverage
192,40.75953628017897,-111.88843415635135,60.0,1.5,coverage
193,40.75961828976633,-111.88837333496998,60.0,1.5,coverage
194,40.75970029932205,-111.88831251344031,60.0,1.5,coverage
195,40.759782308846106,-111.88825169176238,60.0,1.5,coverage
196,40.7598643183385,-111.88819086993615,60.0,1.5,coverage
