waypoint_id,latitude,longitude,heading,speed,waypoint_type
116,40.759963627550334,-111.88860853891279,240.0,1.5,coverage
117,40.75988245552195,-111.88866873905799,240.0,1.5,coverage
118,40.75980128346254,-111.88872893905791,240.0,1.5,coverage
119,40.75972011137212,-111.88878913891257,240.0,1.5,coverage
120,40.75963893925067,-111.88884933862195,240.0,1.5,coverage
121,40.75955776709823,-111.88890953818607,240.0,1.5,coverage
122,40.75947659491476,-111.88896973760492,240.0,1.5,coverage
123,40.75939542270029,-111.88902993687852,240.0,1.5,coverage
124,40.7593142504548,-111.88909013600684,240.0,1.5,coverage
125,40.7592330781783,-111.8891503349899,240.0,1.5,coverage
126,40.7591519058708,-111.88921053382771,240.0,1.5,coverage
127,40.75907073353228,-111.88927073252026,240.0,1.5,coverage
128,40.75908732784819,-111.88928732662717,60.0,1.5,coverage
129,40.759168419669045,-111.88922718765983,60.0,1.5,coverage
130,40.75924951145894,-111.88916704854752,60.0,1.5,coverage
131,40.75933060321789,-111.88910690929023,60.0,1.5,coverage
132,40.75941169494588,-111.88904676988795,60.0,1.5,coverage
133,40.75949278664292,-111.88898663034072,60.0,1.5,coverage
134,40.75957387830903,-111.8889264906485,60.0,1.5,coverage
135,40.75965496994417,-111.88886635081131,60.0,1.5,coverage
136,40.75973606154837,-111.88880621082913,60.0,1.5,coverage
137,40.7598171531216,-111.88874607070198,60.0,1.5,coverage
138,40.759898244663894,-111.88868593042986,60.0,1.5,coverage
139,40.75997933617523,-111.88862579001272,60.0,1.5,coverage
140,40.76006042765562,-111.88856564945064,60.0,1.5,coverage
141,40.760141519105055,-111.88850550874355,60.0,1.5,coverage
142,40.76022261052354,-111.88844536789149,60.0,1.5,coverage
143,40.76030370191106,-111.88838522689444,60.0,1.5,coverage
144,40.760384793267654,-111.88832508575241,60.0,1.5,coverage
145,40.76046588459326,-111.8882649444654,60.0,1.5,coverage
146,40.760546975887934,-111.8882048030334,60.0,1.5,coverage
147,40.76056212089232,-111.88822247224599,240.0,1.5,coverage
148,40.76048111011429,-111.8882825539479,240.0,1.5,coverage
149,40.76040009930537,-111.88834263550514,240.0,1.5,coverage
150,40.760319088465565,-111.88840271691767,240.0,1.5,coverage
151,40.760238077594856,-111.8884627981855,240.0,1.5,coverage
152,40.76015706669328,-111.88852287930864,240.0,1.5,coverage
153,40.7600760557608,-111.88858296028708,240.0,1.5,coverage
154,40.75999504479743,-111.88864304112082,240.0,1.5,coverage
155,40.75991403380315,-111.88870312180987,240.0,1.5,coverage
156,40.759833022778,-111.88876320235423,240.0,1.5,coverage
157,40.75975201172196,-111.88882328275389,240.0,1.5,coverage
