waypoint_id,latitude,longitude,heading,speed,waypoint_type
61,40.75895032553984,-111.88823290011271,60.0,1.5,coverage
62,40.759033086106875,-111.88817152197485,60.0,1.5,coverage
63,40.75911584664168,-111.88811014368599,60.0,1.5,coverage
64,40.759198607144235,-111.88804876524611,60.0,1.5,coverage
65,40.759281367614555,-111.88798738665523,60.0,1.5,coverage
66,40.759364128052624,-111.88792600791334,60.0,1.5,coverage
67,40.75944688845846,-111.88786462902044,60.0,1.5,coverage
68,40.75952964883206,-111.88780324997653,60.0,1.5,coverage
69,40.759612409173414,-111.8877418707816,60.0,1.5,coverage
70,40.75969516948253,-111.88768049143567,60.0,1.5,coverage
71,40.759777929759395,-111.88761911193872,60.0,1.5,coverage
72,40.75980262697384,-111.8876296964387,240.0,1.5,coverage
73,40.759720704723996,-111.88769045441525,240.0,1.5,coverage
74,40.75963878244255,-111.88775121224384,240.0,1.5,coverage
75,40.75955686012952,-111.88781196992447,240.0,1.5,coverage
76,40.7594749377849,-111.88787272745714,240.0,1.5,coverage
77,40.75939301540868,-111.88793348484181,240.0,1.5,coverage
78,40.75931109300089,-111.88799424207855,240.0,1.5,coverage
79,40.75922917056148,-111.8880549991673,240.0,1.5,coverage
80,40.75914724809051,-111.88811575610809,240.0,1.5,coverage
81,40.759065325587926,-111.88817651290091,240.0,1.5,coverage
82,40.75898340305376,-111.88823726954577,240.0,1.5,coverage
83,40.758901480488,-111.88829802604268,240.0,1.5,coverage
84,40.75890287690464,-111.88832589121964,60.0,1.5,coverage
85,40.75898691773292,-111.88826356379157,60.0,1.5,coverage
86,40.75907095852794,-111.8882012362078,60.0,1.5,coverage
87,40.75915499928972,-111.88813890846832,60.0,1.5,coverage
88,40.75923904001826,-111.88807658057313,60.0,1.5,coverage
89,40.75932308071354,-111.88801425252223,60.0,1.5,coverage
90,40.759407121375595,-111.88795192431559,60.0,1.5,coverage
91,40.75949116200439,-111.88788959595324,60.0,1.5,coverage
92,40.75957520259993,-111.88782726743517,60.0,1.5,coverage
93,40.75965924316224,-111.88776493876139,60.0,1.5,coverage
94,40.7597432836913,-111.88770260993188,60.0,1.5,coverage
95,40.75982732418712,-111.88764028094664,60.0,1.5,coverage
96,40.75985202139925,-111.88765086546258,240.0,1.5,coverage
97,40.759773173420875,-111.88770934340546,240.0,1.5,coverage
98,40.75969432541325,-111.8877678212113,240.0,1.5,coverage
99,40.75961547737636,-111.88782629888003,240.0,1.5,coverage
100,40.759536629310205,-111.88788477641171,240.0,1.5,coverage
101,40.75945778121478,-111.88794325380631,240.0,1.5,coverage
102,40.75937893309008,-111.88800173106385,240.0,1.5,coverage
103,40.75930008493613,-111.8880602081843,240.0,1.5,coverage
104,40.7592212367529,-111.8881186851677,240.0,1.5,coverage
105,40.75914238854043,-111.88817716201402,240.0,1.5,coverage
106,40.75906354029868,-111.88823563872327,240.0,1.5,coverage
107,40.75898469202768,-111.88829411529547,240.0,1.5,coverage
108,40.7589058437274,-111.88835259173058,240.0,1.5,coverage
109,40.75890881054396,-111.88837929224381,60.0,1.5,coverage
110,40.75898946971791,-111.8883194728446,60.0,1.5,coverage
111,40.75907012886124,-111.88825965330196,60.0,1.5,coverage
112,40.75915078797395,-111.88819983361587,60.0,1.5,coverage
113,40.759231447056024,-111.88814001378638,60.0,1.5,coverage
114,40.75931210610748,-111.88808019381342,60.0,1.5,coverage
115,40.75939276512832,-111.88802037369705,60.0,1.5,coverage
116,40.75947342411852,-111.88796055343721,60.0,1.5,coverage
117,40.75955408307811,-111.88790073303396,60.0,1.5,coverage
118,40.75963474200708,-111.88784091248725,60.0,1.5,coverage
119,40.759715400905414,-111.88778109179711,60.0,1.5,coverage
120,40.75979605977312,-111.88772127096352,60.0,1.5,coverage
121,40.75987671861021,-111.88766144998651,60.0,1.5,coverage
122,40.759901415820025,-111.8876720345184,240.0,1.5,coverage
123,40.759818946123964,-111.88773319852989,240.0,1.5,coverage
124,40.75973647639588,-111.88779436239142,240.0,1.5,coverage
125,40.759654006635785,-111.88785552610297,240.0,1.5,coverage
126,40.75957153684367,-111.88791668966459,240.0,1.5,coverage
127,40.75948906701956,-111.88797785307625,240.0,1.5,coverage
128,40.75940659716343,-111.88803901633797,240.0,1.5,coverage
129,40.75932412727528,-111.88810017944972,240.0,1.5,coverage
130,40.759241657355105,-111.88816134241154,240.0,1.5,coverage
131,40.75915918740292,-111.8882225052234,240.0,1.5,coverage
132,40.75907671741873,-111.8882836678853,240.0,1.5,coverage
133,40.758994247402526,-111.88834483039727,240.0,1.5,coverage
134,40.7589117773543,-111.88840599275929,240.0,1.5,coverage
135,40.758914744158446,-111.88843269327704,60.0,1.5,coverage
136,40.75899902508152,-111.88837018795348,60.0,1.5,coverage
137,40.759083305971174,-111.88830768247333,60.0,1.5,coverage
138,40.75916758682739,-111.88824517683656,60.0,1.5,coverage
139,40.75925186765016,-111.88818267104318,60.0,1.5,coverage
140,40.7593361484395,-111.88812016509321,60.0,1.5,coverage
141,40.759420429195416,-111.88805765898663,60.0,1.5,coverage
142,40.759504709917884,-111.88799515272342,60.0,1.5,coverage
143,40.759588990606915,-111.88793264630363,60.0,1.5,coverage
144,40.75967327126251,-111.88787013972721,60.0,1.5,coverage
145,40.759757551884675,-111.88780763299418,60.0,1.5,coverage
146,40.759841832473406,-111.88774512610455,60.0,1.5,coverage
147,40.75992611302868,-111.88768261905828,60.0,1.5,coverage
148,40.759950810236184,-111.88769320360616,240.0,1.5,coverage
149,40.75987134123917,-111.88775214214859,240.0,1.5,coverage
150,40.75979187221245,-111.88781108055177,240.0,1.5,coverage
151,40.75971240315599,-111.88787001881572,240.0,1.5,coverage
152,40.759632934069806,-111.88792895694041,240.0,1.5,coverage
153,40.75955346495389,-111.88798789492589,240.0,1.5,coverage
154,40.759473995808236,-111.8880468327721,240.0,1.5,coverage
155,40.759394526632875,-111.88810577047909,240.0,1.5,coverage
156,40.75931505742778,-111.88816470804684,240.0,1.5,coverage
157,40.759235588192944,-111.88822364547535,240.0,1.5,coverage
158,40.75915611892841,-111.88828258276463,240.0,1.5,coverage
159,40.75907664963412,-111.88834151991466,240.0,1.5,coverage
160,40.758997180310125,-111.88840045692548,240.0,1.5,coverage
161,40.758917710956396,-111.88845939379706,240.0,1.5,coverage
162,40.75892067774812,-111.88848609431933,60.0,1.5,coverage
163,40.75900181867979,-111.88842591779355,60.0,1.5,coverage
164,40.75908295958047,-111.88836574112261,60.0,1.5,coverage
165,40.75916410045015,-111.88830556430652,60.0,1.5,coverage
166,40.759245241288845,-111.88824538734526,60.0,1.5,coverage
167,40.75932638209656,-111.88818521023887,60.0,1.5,coverage
168,40.75940752287326,-111.88812503298732,60.0,1.5,coverage
169,40.75948866361899,-111.88806485559061,60.0,1.5,coverage
170,40.75956980433373,-111.88800467804874,60.0,1.5,coverage
171,40.759650945017476,-111.88794450036171,60.0,1.5,coverage
172,40.759732085670215,-111.88788432252953,60.0,1.5,coverage
173,40.75981322629199,-111.88782414455218,60.0,1.5,coverage
174,40.75989436688274,-111.88776396642967,60.0,1.5,coverage
175,40.759975507442526,-111.88770378816201,60.0,1.5,coverage
176,40.7600002046477,-111.88771437272584,240.0,1.5,coverage
177,40.75991739252493,-111.88777579071905,240.0,1.5,coverage
178,40.75983458036987,-111.88783720856105,240.0,1.5,coverage
179,40.75975176818253,-111.88789862625185,240.0,1.5,coverage
180,40.759668955962894,-111.88796004379145,240.0,1.5,coverage
181,40.759586143711,-111.88802146117986,240.0,1.5,coverage
182,40.759503331426814,-111.88808287841704,240.0,1.5,coverage
183,40.75942051911034,-111.88814429550305,240.0,1.5,coverage
184,40.75933770676159,-111.88820571243784,240.0,1.5,coverage
185,40.759254894380575,-111.88826712922143,240.0,1.5,coverage
186,40.75917208196726,-111.88832854585385,240.0,1.5,coverage
187,40.759089269521674,-111.88838996233505,240.0,1.5,coverage
188,40.759006457043796,-111.88845137866507,240.0,1.5,coverage
189,40.75892364453365,-111.88851279484388,240.0,1.5,coverage
190,40.75892661131299,-111.8885394953707,60.0,1.5,coverage
191,40.75901109540215,-111.88847683954002,60.0,1.5,coverage
192,40.75909557945774,-111.888414183552,60.0,1.5,coverage
193,40.759180063479725,-111.8883515274066,60.0,1.5,coverage
194,40.75926454746811,-111.88828887110385,60.0,1.5,coverage
195,40.7593490314229,-111.88822621464374,60.0,1.5,coverage
196,40.7594335153441,-111.88816355802626,60.0,1.5,coverage
197,40.7595179992317,-111.88810090125142,60.0,1.5,coverage
